ShipTrip,Section,Station,Lat,Lon,Date,Day,Month,Year,TimeUTC,Season,T#,SampleID,TowDepth,DW_small,DW_large,corrDW_small,corrDW_large,Comments,NewShipTrip,UID,BottomSampleID,TopSampleID
HUD929,FC,FC-01,47.0,-52.8316666666666,2009-11-29,29,11,2009,11:47:00,Fall,T1432,,85.0,0.068,0.133,0.136,0.266,,20929,20929088.0,362159.0,362166.0
HUD929,FC,FC-02,47.0,-52.71,2009-11-29,29,11,2009,15:05:00,Fall,T1433,,174.0,0.194,1.061,0.388,2.122,,20929,20929088.0,,
HUD929,FC,FC-03,47.0,-52.5799999999999,2009-11-29,29,11,2009,17:11:00,Fall,T1438,,146.0,0.16,0.385,0.32,0.77,,20929,20929088.0,362177.0,362185.0
HUD929,FC,FC-04,47.0,-52.3216666666666,2009-11-29,29,11,2009,19:38:00,Fall,T1439,,118.0,0.149,0.522,0.298,1.044,,20929,20929088.0,362186.0,362194.0
HUD929,FC,FC-05,47.0,-52.0333333333333,2009-11-29,29,11,2009,21:04:00,Fall,T1440,,133.0,0.174,0.778,0.348,1.556,,20929,20929088.0,362195.0,362203.0
HUD929,FC,FC-07,47.0,-51.0,2009-11-30,30,11,2009,01:19:00,Fall,T1441,,90.0,0.178,0.074,0.356,0.148,,20929,20929088.0,362204.0,362211.0
HUD929,FC,FC-09,47.0,-50.0,2009-11-30,30,11,2009,06:33:00,Fall,T1442,,68.0,0.111,0.276,0.222,0.552,,20929,20929088.0,362212.0,362218.0
HUD929,FC,FC-10,47.0,-49.1166666666666,2009-11-30,30,11,2009,11:30:00,Fall,T1443,,65.0,0.002,0.045,0.004,0.09,,20929,20929088.0,362219.0,362225.0
HUD929,FC,FC-12,47.0,-48.1166666666666,2009-11-30,30,11,2009,22:00:00,Fall,T1444,,124.0,0.056,0.126,0.112,0.252,,20929,20929088.0,362226.0,362234.0
HUD929,FC,FC-14,47.0,-47.5,2009-12-01,1,12,2009,01:14:00,Fall,T1445,,205.0,0.129,0.732,0.258,1.464,,20929,20929088.0,362235.0,362244.0
HUD929,FC,FC-15,47.0,-47.25,2009-12-01,1,12,2009,03:47:00,Fall,T1446,,540.0,0.172,0.224,0.344,0.448,,20929,20929088.0,362245.0,362254.0
HUD929,FC,FC-17,47.0,-47.0166666666666,2009-12-01,1,12,2009,06:22:00,Fall,T1447,,1000.0,0.146,2.087,0.292,4.174,,20929,20929088.0,362255.0,362264.0
HUD929,FC,FC-18,47.0,-46.8333333333333,2009-12-01,1,12,2009,10:29:00,Fall,T1448,,1000.0,0.078,1.968,0.156,3.936,,20929,20929088.0,362265.0,362274.0
HUD929,FC,FC-20,47.0,-46.4833333333333,2009-12-01,1,12,2009,15:04:00,Fall,T1454,,343.0,0.134,0.918,0.268,1.836,,20929,20929088.0,362275.0,362284.0
HUD929,FC,FC-21,47.0,-46.0166666666666,2009-12-01,1,12,2009,18:28:00,Fall,T1455,,297.0,0.034,0.592,0.068,1.184,,20929,20929088.0,362285.0,362294.0
HUD929,FC,FC-24,47.0,-45.2133333333333,2009-12-01,1,12,2009,22:51:00,Fall,T1456,,160.0,0.028,0.327,0.056,0.654,,20929,20929088.0,362295.0,362304.0
HUD929,FC,FC-26,47.0,-44.7716666666666,2009-12-02,2,12,2009,01:48:00,Fall,T1457,,138.0,0.031,0.321,0.062,0.642,,20929,20929088.0,362305.0,362313.0
HUD929,FC,FC-29,47.0,-44.2316666666666,2009-12-02,2,12,2009,05:41:00,Fall,T1458,,265.0,0.033,0.687,0.066,1.374,,20929,20929088.0,362314.0,362323.0
HUD929,FC,FC-31,47.0,-43.8333333333333,2009-12-02,2,12,2009,08:52:00,Fall,T1459,,547.0,0.08,1.144,0.16,2.288,,20929,20929088.0,362324.0,362333.0
HUD929,FC,FC-33,47.0,-43.3999999999999,2009-12-02,2,12,2009,13:07:00,Fall,T1460,,1000.0,0.386,1.831,0.772,3.662,,20929,20929088.0,362334.0,362343.0
HUD929,FC,FC-35,47.0,-43.0,2009-12-02,2,12,2009,15:51:00,Fall,T1461,,1000.0,0.547,2.572,1.094,5.144,,20929,20929088.0,362344.0,362353.0
HUD929,SEGB,SEGB-19,42.0816666666666,-49.27,2009-12-05,5,12,2009,21:33:00,Fall,T1462,,1000.0,0.211,1.362,0.422,2.724,,20929,20929088.0,362356.0,362365.0
HUD929,SEGB,SEGB-17,42.5883333333333,-49.6833333333333,2009-12-06,6,12,2009,06:32:00,Fall,T1463,,1000.0,0.202,2.291,0.404,4.582,,20929,20929088.0,362366.0,362375.0
HUD929,SEGB,SEGB-16,42.7749999999999,-49.8283333333333,2009-12-06,6,12,2009,13:23:00,Fall,T1464,,1000.0,0.422,5.189,0.844,10.378,,20929,20929088.0,362376.0,362385.0
HUD929,SEGB,SEGB-15,42.85,-49.8866666666666,2009-12-06,6,12,2009,16:20:00,Fall,T1470,,330.0,0.407,0.16,0.814,0.32,,20929,20929088.0,362386.0,362395.0
HUD929,SEGB,SEGB-13,43.2,-50.1666666666666,2009-12-06,6,12,2009,19:53:00,Fall,T1471,,54.0,0.043,0.067,0.086,0.134,,20929,20929088.0,362396.0,362402.0
HUD929,SEGB,SEGB-12,43.6333333333333,-50.5166666666666,2009-12-08,8,12,2009,08:18:00,Fall,T1472,,52.0,0.372,0.19,0.744,0.38,,20929,20929088.0,362403.0,362409.0
HUD929,SEGB,SEGB-11,44.0,-50.8083333333333,2009-12-08,8,12,2009,12:39:00,Fall,T1473,,55.0,0.002,0.032,0.004,0.064,,20929,20929088.0,362410.0,362416.0
HUD929,SEGB,SEGB-10,44.3633333333333,-51.1033333333333,2009-12-08,8,12,2009,16:46:00,Fall,T1474,,55.0,0.02,0.067,0.04,0.134,,20929,20929088.0,362417.0,362423.0
HUD929,SEGB,SEGB-09,44.725,-51.3983333333333,2009-12-08,8,12,2009,19:35:00,Fall,T1475,,56.0,0.099,0.202,0.198,0.404,,20929,20929088.0,362424.0,362430.0
HUD929,SEGB,SEGB-08,45.0949999999999,-51.7,2009-12-08,8,12,2009,22:59:00,Fall,T1476,,58.0,0.032,0.047,0.064,0.094,,20929,20929088.0,362431.0,362437.0
HUD929,SEGB,SEGB-07,45.4583333333333,-52.0,2009-12-09,9,12,2009,01:39:00,Fall,T1477,,67.0,0.386,0.267,0.772,0.534,,20929,20929088.0,362438.0,362444.0
HUD929,SEGB,SEGB-05,46.07,-52.5,2009-12-09,9,12,2009,07:06:00,Fall,T1478,,76.0,0.181,0.412,0.362,0.824,,20929,20929088.0,362445.0,362451.0
HUD929,SEGB,SEGB-03,46.35,-52.7333333333333,2009-12-09,9,12,2009,10:19:00,Fall,T1479,,157.0,0.2,0.225,0.4,0.45,,20929,20929088.0,362452.0,362461.0
HUD929,SEGB,SEGB-02,46.5,-52.85,2009-12-09,9,12,2009,13:01:00,Fall,T1480,,170.0,0.987,0.087,1.974,0.174,,20929,20929088.0,362462.0,362471.0
HUD929,SEGB,SEGB-01,46.5833333333333,-52.9333333333333,2009-12-09,9,12,2009,17:12:00,Fall,T1485,,38.0,0.02,0.186,0.04,0.372,,20929,20929088.0,362472.0,362476.0
HUD929,S27,S27-01,47.5466666666666,-52.5866666666666,2009-12-09,9,12,2009,22:36:00,Fall,T1486,,165.0,0.078,0.092,0.156,0.184,,20929,20929088.0,362477.0,362486.0
TEL899,S27,S27-01,47.5466666666667,-52.5866666666667,2009-12-21,21,12,2009,05:12:00,Fall,4040,,165.0,0.176,0.174,0.352,0.348,,39899,39899018.0,366827.0,366836.0
TEL900,S27,S27-01,47.5466666666666,-52.5866666666666,2010-03-09,9,3,2010,21:40:00,,T0585,,165.0,0.157,0.155,0.314,0.31,,39900,39900001.0,366846.0,366837.0
TEL970,S27,S27-01,47.5466666666666,-52.5866666666666,2010-04-01,1,4,2010,21:13:00,Spring,T0586,,165.0,0.384,0.326,0.768,0.652,,39970,39970011.0,366847.0,366856.0
NED930,S27,S27-01,47.5466666666667,-52.5866666666667,2010-04-07,7,4,2010,20:14:00,Spring,T0588,,165.0,0.35,1.449,0.7,2.898,,,,,
TEL970,S27,S27-01,47.5466666666666,-52.5866666666666,2010-04-09,9,4,2010,08:40:00,Spring,T0587,,165.0,0.791,0.599,1.582,1.198,,39970,39970011.0,366866.0,366857.0
TEL971,S27,S27-01,47.5466666666666,-52.5866666666666,2010-04-15,15,4,2010,17:46:00,Spring,T1488,,164.0,0.52,0.46,1.04,0.92,,39971,39971098.0,362501.0,362510.0
TEL971,SWSPB,SWSPB-01,46.77,-55.6199999999999,2010-04-16,16,4,2010,13:38:00,Spring,T1489,,95.0,0.194,0.8,0.388,1.6,,39971,39971098.0,362535.0,362517.0
TEL971,SWSPB,SWSPB-02,46.5099999999999,-56.03,2010-04-16,16,4,2010,16:45:00,Spring,T1490,,135.0,0.479,0.607,0.958,1.214,,39971,39971098.0,,
TEL971,SWSPB,SWSPB-03,46.18,-56.5099999999999,2010-04-16,16,4,2010,20:19:00,Spring,T1491,,40.0,0.048,0.243,0.096,0.486,,39971,39971098.0,362527.0,362533.0
TEL971,SWSPB,SWSPB-04,45.9399999999999,-56.88,2010-04-16,16,4,2010,23:29:00,Spring,T1492,,63.0,0.191,0.296,0.382,0.592,,39971,39971098.0,362534.0,362541.0
TEL971,SWSPB,SWSPB-05,45.85,-57.02,2010-04-17,17,4,2010,02:29:00,Spring,T1493,,355.0,0.579,1.508,1.158,3.016,,39971,39971098.0,362580.0,362550.0
TEL971,SESPB,SESPB-08,44.43,-54.89,2010-04-17,17,4,2010,19:56:00,Spring,T1495,,1000.0,0.385,0.92,0.77,1.84,,39971,39971098.0,362561.0,362570.0
TEL971,SESPB,SESPB-07,44.81,-55.0099999999999,2010-04-18,18,4,2010,01:44:00,Spring,T1496,,1000.0,0.458,1.281,0.916,2.562,,39971,39971098.0,,
TEL971,SESPB,SESPB-06,44.99,-55.07,2010-04-18,18,4,2010,05:40:00,Spring,T1497,,985.0,0.5,0.362,1.0,0.724,,39971,39971098.0,362597.0,362590.0
TEL971,SESPB,SESPB-05,45.1099999999999,-55.1099999999999,2010-04-18,18,4,2010,08:26:00,Spring,T1498,,170.0,0.447,1.419,0.894,2.838,,39971,39971098.0,362592.0,362601.0
TEL971,SESPB,SESPB-04,45.59,-55.2599999999999,2010-04-18,18,4,2010,12:00:00,Spring,T1499,,145.0,0.486,0.688,0.972,1.376,,39971,39971098.0,362602.0,362610.0
TEL971,SESPB,SESPB-03,46.0799999999999,-55.3999999999999,2010-04-18,18,4,2010,15:41:00,Spring,T1500,,68.0,0.39,0.431,0.78,0.862,,39971,39971098.0,362611.0,362618.0
TEL971,SESPB,SESPB-02,46.4399999999999,-55.5099999999999,2010-04-18,18,4,2010,18:40:00,Spring,T1501,,141.0,0.336,0.557,0.672,1.114,,39971,39971098.0,362619.0,362627.0
TEL971,SEGB,SEGB-01,46.5799999999999,-52.93,2010-04-19,19,4,2010,07:05:00,Spring,T1502,,44.0,0.124,0.23,0.248,0.46,,39971,39971098.0,362657.0,362629.0
TEL971,SEGB,SEGB-02,46.5,-52.85,2010-04-19,19,4,2010,08:38:00,Spring,T1503,,170.0,0.064,0.23,0.128,0.46,,39971,39971098.0,362630.0,362639.0
TEL971,SEGB,SEGB-03,46.35,-52.7299999999999,2010-04-19,19,4,2010,10:37:00,Spring,T1504,,160.0,0.183,0.942,0.366,1.884,,39971,39971098.0,362640.0,362649.0
TEL971,SEGB,SEGB-05,46.07,-52.5,2010-04-19,19,4,2010,13:50:00,Spring,T1505,,80.0,0.326,1.376,0.652,2.752,,39971,39971098.0,362651.0,362658.0
TEL971,SEGB,SEGB-07,45.46,-52.0,2010-04-19,19,4,2010,18:59:00,Spring,T1506,,68.0,0.348,0.398,0.696,0.796,,39971,39971098.0,362661.0,362660.0
TEL971,SEGB,SEGB-08,45.1,-51.7,2010-04-19,19,4,2010,22:03:00,Spring,T1507,,63.0,0.053,0.156,0.106,0.312,,39971,39971098.0,,
TEL971,SEGB,SEGB-09,44.7299999999999,-51.3999999999999,2010-04-20,20,4,2010,01:20:00,Spring,T1508,,61.0,0.012,0.066,0.024,0.132,,39971,39971098.0,362719.0,362680.0
TEL971,SEGB,SEGB-10,44.3599999999999,-51.1,2010-04-20,20,4,2010,04:36:00,Spring,T1509,,62.0,0.095,0.163,0.19,0.326,,39971,39971098.0,362681.0,362687.0
TEL971,SEGB,SEGB-11,44.0,-50.81,2010-04-20,20,4,2010,07:32:00,Spring,T1510,,62.0,0.074,0.124,0.148,0.248,,39971,39971098.0,362688.0,362694.0
TEL971,SEGB,SEGB-12,43.63,-50.52,2010-04-20,20,4,2010,10:20:00,Spring,T1511,,54.0,0.067,0.087,0.134,0.174,,39971,39971098.0,362695.0,362701.0
TEL971,SEGB,SEGB-13,43.2,-50.17,2010-04-20,20,4,2010,13:51:00,Spring,T1512,,56.0,0.185,0.167,0.37,0.334,,39971,39971098.0,362702.0,362708.0
TEL971,SEGB,SEGB-15,42.85,-49.89,2010-04-20,20,4,2010,17:53:00,Spring,T1513,,367.0,0.619,1.6,1.238,3.2,,39971,39971098.0,362710.0,362709.0
TEL971,SEGB,SEGB-16,42.78,-49.8299999999999,2010-04-20,20,4,2010,20:55:00,Spring,T1514,,1000.0,0.257,1.941,0.514,3.882,,39971,39971098.0,,
TEL971,SEGB,SEGB-17,42.59,-49.68,2010-04-21,21,4,2010,01:16:00,Spring,T1515,,1000.0,0.23,2.543,0.46,5.086,,39971,39971098.0,,
TEL971,SEGB,SEGB-19,42.0799999999999,-49.27,2010-04-21,21,4,2010,08:18:00,Spring,T1516,,1000.0,0.188,0.991,0.376,1.982,,39971,39971098.0,362740.0,362749.0
TEL971,FC,FC-01,47.0,-52.8299999999999,2010-04-22,22,4,2010,18:22:00,Spring,T1517,,94.0,0.402,0.767,0.804,1.534,,39971,39971098.0,362765.0,362754.0
TEL971,FC,FC-02,47.0,-52.71,2010-04-22,22,4,2010,19:35:00,Spring,T1518,,174.0,0.375,0.146,0.75,0.292,,39971,39971098.0,,
TEL971,FC,FC-03,47.0,-52.5799999999999,2010-04-22,22,4,2010,23:21:00,Spring,T1519,,147.0,0.231,1.207,0.462,2.414,,39971,39971098.0,362768.0,362776.0
TEL971,FC,FC-04,47.0,-52.32,2010-04-23,23,4,2010,01:32:00,Spring,T1520,,114.0,0.217,0.829,0.434,1.658,,39971,39971098.0,362795.0,362780.0
TEL971,FC,FC-05,47.0,-52.03,2010-04-23,23,4,2010,03:50:00,Spring,T1521,,130.0,0.198,0.814,0.396,1.628,,39971,39971098.0,362781.0,362789.0
TEL971,FC,FC-07,47.0,-51.0,2010-04-23,23,4,2010,09:00:00,Spring,T1522,,95.0,0.152,0.562,0.304,1.124,,39971,39971098.0,362790.0,362798.0
TEL971,FC,FC-09,47.0,-50.0,2010-04-23,23,4,2010,13:52:00,Spring,T1523,,74.0,0.231,0.163,0.462,0.326,,39971,39971098.0,362799.0,362805.0
TEL971,FC,FC-10,47.0,-49.1199999999999,2010-04-23,23,4,2010,17:56:00,Spring,T1524,,70.0,0.149,0.127,0.298,0.254,,39971,39971098.0,362808.0,362807.0
TEL971,FC,FC-12,47.0,-48.1199999999999,2010-04-24,24,4,2010,06:59:00,Spring,T1526,,122.0,0.321,1.888,0.642,3.776,,39971,39971098.0,362838.0,362846.0
TEL971,FC,FC-14,47.0,-47.5,2010-04-24,24,4,2010,10:49:00,Spring,T1527,,203.0,0.509,1.869,1.018,3.738,,39971,39971098.0,362847.0,362856.0
TEL971,FC,FC-15,47.0,-47.25,2010-04-24,24,4,2010,13:24:00,Spring,T1528,,518.0,0.477,3.124,0.954,6.248,,39971,39971098.0,362857.0,362866.0
TEL971,FC,FC-17,47.0,-47.02,2010-04-24,24,4,2010,17:30:00,Spring,T1529,,1000.0,0.257,4.013,0.514,8.026,,39971,39971098.0,362867.0,362876.0
TEL971,FC,FC-18,47.0,-46.8299999999999,2010-04-24,24,4,2010,21:23:00,Spring,T1530,,1000.0,0.324,3.482,0.648,6.964,,39971,39971098.0,,
TEL971,FC,FC-20,47.0,-46.4799999999999,2010-04-25,25,4,2010,01:39:00,Spring,T1531,,335.0,0.159,0.583,0.318,1.166,,39971,39971098.0,362887.0,362896.0
TEL971,FC,FC-21,47.0,-46.02,2010-04-25,25,4,2010,04:47:00,Spring,T1532,,290.0,0.218,1.94,0.436,3.88,,39971,39971098.0,362897.0,362906.0
TEL971,FC,FC-24,47.0,-45.21,2010-04-25,25,4,2010,10:02:00,Spring,T1533,,156.0,0.319,1.236,0.638,2.472,,39971,39971098.0,362907.0,362916.0
TEL971,FC,FC-26,47.0,-44.77,2010-04-25,25,4,2010,13:04:00,Spring,T1534,,137.0,0.238,0.969,0.476,1.938,,39971,39971098.0,362917.0,362925.0
TEL971,FC,FC-29,47.0,-44.2299999999999,2010-04-25,25,4,2010,17:00:00,Spring,T1535,,253.0,0.201,1.894,0.402,3.788,,39971,39971098.0,362926.0,362935.0
TEL971,FC,FC-31,47.0,-43.8299999999999,2010-04-25,25,4,2010,20:21:00,Spring,T1536,,530.0,0.231,1.534,0.462,3.068,,39971,39971098.0,362936.0,362945.0
TEL971,FC,FC-33,47.0,-43.3999999999999,2010-04-26,26,4,2010,00:19:00,Spring,T1537,,1000.0,0.122,1.623,0.244,3.246,,39971,39971098.0,,
TEL971,FC,FC-35,47.0,-43.0,2010-04-26,26,4,2010,05:40:00,Spring,T1538,,1000.0,0.219,2.971,0.438,5.942,,39971,39971098.0,362956.0,362965.0
TEL971,BB,BB-14,50.18,-48.4699999999999,2010-04-27,27,4,2010,11:47:00,Spring,T1539,,1000.0,0.11,0.84,0.22,1.68,,39971,39971098.0,362966.0,362975.0
TEL971,BB,BB-13,50.0,-49.0,2010-04-27,27,4,2010,16:43:00,Spring,T1540,,1000.0,0.135,1.658,0.27,3.316,,39971,39971098.0,362976.0,362985.0
TEL971,BB,BB-12,49.85,-49.5,2010-04-27,27,4,2010,21:33:00,Spring,T1541,,1000.0,0.649,2.385,1.298,4.77,,39971,39971098.0,362986.0,362995.0
TEL971,BB,BB-11,49.68,-50.02,2010-04-28,28,4,2010,02:16:00,Spring,T1542,,584.0,0.156,2.149,0.312,4.298,,39971,39971098.0,362996.0,363005.0
TEL971,BB,BB-10,49.52,-50.53,2010-04-28,28,4,2010,06:05:00,Spring,T1543,,320.0,0.431,3.559,0.862,7.118,,39971,39971098.0,363006.0,363015.0
TEL971,BB,BB-08,49.28,-51.28,2010-04-28,28,4,2010,11:02:00,Spring,T1544,,307.0,0.288,1.944,0.576,3.888,,39971,39971098.0,363016.0,363025.0
TEL971,BB,BB-06,49.1899999999999,-51.8299999999999,2010-04-28,28,4,2010,15:24:00,Spring,T1545,,275.0,0.408,1.523,0.816,3.046,,39971,39971098.0,,
TEL971,BB,BB-04,48.92,-52.3999999999999,2010-04-28,28,4,2010,19:37:00,Spring,T1546,,336.0,0.236,1.791,0.472,3.582,,39971,39971098.0,363036.0,363045.0
TEL971,BB,BB-03,48.8299999999999,-52.6499999999999,2010-04-28,28,4,2010,22:09:00,Spring,T1547,,243.0,0.338,1.124,0.676,2.248,,39971,39971098.0,363046.0,363055.0
TEL971,BB,BB-01,48.7299999999999,-52.9699999999999,2010-04-29,29,4,2010,01:17:00,Spring,T1548,,89.0,0.232,0.479,0.464,0.958,,39971,39971098.0,363056.0,363063.0
TEL971,S27,S27-01,47.5466666666666,-52.5866666666666,2010-05-04,4,5,2010,08:05:00,Spring,T1566,,165.0,0.436,0.213,0.872,0.426,,39971,39971098.0,,
TEL972,S27,S27-01,47.5466666666667,-52.5866666666667,2010-05-08,8,5,2010,12:20:00,Spring,T0589,,165.0,0.132,0.818,0.264,1.636,,39972,39972037.0,,
HUD014,S27,S27-01,47.5499999999999,-52.59,2010-05-13,13,5,2010,nan,Spring,T0597,,153.0,0.044,0.384,0.088,0.768,,,,,
TEL972,S27,S27-01,47.5466666666667,-52.5866666666667,2010-05-17,17,5,2010,15:10:00,Spring,T0590,,165.0,0.118,0.789,0.236,1.578,,39972,39972037.0,,
NED933,S27,S27-01,47.5466666666667,-52.5866666666667,2010-05-21,21,5,2010,11:20:00,Spring,T0592,,165.0,0.163,0.639,0.326,1.278,,,,,
TEL972,S27,S27-01,47.5466666666667,-52.5866666666667,2010-05-27,27,5,2010,07:15:00,Spring,T0591,,170.0,0.175,0.932,0.35,1.864,,39972,39972037.0,366867.0,366874.0
NED934,S27,S27-01,47.5466666666667,-52.5866666666667,2010-06-02,2,6,2010,22:16:00,,T0593,,165.0,0.157,0.642,0.314,1.284,,12934,12934099.0,,
NED935,S27,S27-01,47.5466666666667,-52.5866666666667,2010-06-26,26,6,2010,11:00:00,,T0594,,165.0,0.153,0.574,0.306,1.148,,12935,12935082.0,,
TEL973,S27,S27-01,47.5466666666666,-52.5866666666666,2010-07-08,8,7,2010,23:25:00,Summer,T1567,,166.0,0.134,0.65,0.268,1.3,,39973,39973048.0,363251.0,363260.0
TEL973,FC,FC-01,47.0,-52.8299999999999,2010-07-09,9,7,2010,04:03:00,Summer,T1568,,95.0,0.133,0.163,0.266,0.326,,39973,39973048.0,,
TEL973,FC,FC-03,47.0,-52.5799999999999,2010-07-09,9,7,2010,06:55:00,Summer,T1569,,145.0,0.112,0.502,0.224,1.004,,39973,39973048.0,363292.0,363313.0
TEL973,FC,FC-04,47.0,-52.32,2010-07-09,9,7,2010,09:38:00,Summer,T1570,,115.0,0.072,0.324,0.144,0.648,,39973,39973048.0,363261.0,363270.0
TEL973,FC,FC-05,47.0,-52.03,2010-07-09,9,7,2010,11:35:00,Summer,T1571,,125.0,0.213,0.445,0.426,0.89,,39973,39973048.0,363271.0,363281.0
TEL973,FC,FC-06,47.0,-51.49,2010-07-09,9,7,2010,14:30:00,Summer,T1572,,88.0,0.117,0.15,0.234,0.3,,39973,39973048.0,,
TEL973,FC,FC-07,47.0,-51.0,2010-07-09,9,7,2010,17:01:00,Summer,T1573,,93.0,0.246,0.099,0.492,0.198,,39973,39973048.0,363303.0,363311.0
TEL973,FC,FC-09,47.0,-50.0,2010-07-09,9,7,2010,21:28:00,Summer,T1574,,71.0,0.018,0.008,0.036,0.016,,39973,39973048.0,363312.0,363319.0
TEL973,FC,FC-10,47.0,-49.1199999999999,2010-07-10,10,7,2010,01:00:00,Summer,T1575,,70.0,0.028,0.009,0.056,0.018,,39973,39973048.0,363320.0,363326.0
TEL973,FC,FC-12,47.0,-48.1199999999999,2010-07-10,10,7,2010,11:12:00,Summer,T1576,,120.0,0.064,0.037,0.128,0.074,,39973,39973048.0,363379.0,363356.0
TEL973,FC,FC-14,47.0,-47.5,2010-07-10,10,7,2010,14:31:00,Summer,T1577,,203.0,0.119,0.036,0.238,0.072,,39973,39973048.0,363357.0,363359.0
TEL973,FC,FC-15,47.0,-47.25,2010-07-10,10,7,2010,16:53:00,Summer,T1578,,541.0,0.238,2.35,0.476,4.7,,39973,39973048.0,363367.0,363329.0
TEL973,FC,FC-17,47.0,-47.02,2010-07-10,10,7,2010,20:36:00,Summer,T1579,,1110.0,0.193,1.873,0.386,3.746,,39973,39973048.0,363330.0,363339.0
TEL973,FC,FC-18,47.0,-46.8299999999999,2010-07-10,10,7,2010,23:48:00,Summer,T1580,,1000.0,0.241,1.999,0.482,3.998,,39973,39973048.0,363340.0,363350.0
TEL973,FC,FC-20,47.0,-46.4799999999999,2010-07-11,11,7,2010,03:45:00,Summer,T1581,,335.0,0.213,1.484,0.426,2.968,,39973,39973048.0,363403.0,363392.0
TEL973,FC,FC-21,47.0,-46.02,2010-07-11,11,7,2010,06:40:00,Summer,T1582,,290.0,0.371,1.688,0.742,3.376,,39973,39973048.0,363383.0,363388.0
TEL973,FC,FC-24,47.0,-45.21,2010-07-11,11,7,2010,11:45:00,Summer,T1583,,150.0,0.08,0.56,0.16,1.12,,39973,39973048.0,363389.0,363402.0
TEL973,FC,FC-26,47.0,-44.77,2010-07-11,11,7,2010,14:39:00,Summer,T1584,,136.0,0.165,1.405,0.33,2.81,,39973,39973048.0,363405.0,363416.0
TEL973,FC,FC-29,47.0,-44.2299999999999,2010-07-11,11,7,2010,18:10:00,Summer,T1585,,261.0,0.13,1.477,0.26,2.954,,39973,39973048.0,363417.0,363428.0
TEL973,FC,FC-31,47.0,-43.8299999999999,2010-07-11,11,7,2010,21:20:00,Summer,T1586,,541.0,1.188,1.799,2.376,3.598,,39973,39973048.0,363429.0,363432.0
TEL973,FC,FC-33,47.0,-43.3999999999999,2010-07-11,11,7,2010,00:44:00,Summer,T1587,,1000.0,0.211,1.645,0.422,3.29,,39973,39973048.0,363443.0,363452.0
TEL973,FC,FC-35,47.0,-43.0,2010-07-12,12,7,2010,04:47:00,Summer,T1588,,1000.0,0.25,1.5,0.5,3.0,,39973,39973048.0,363453.0,363462.0
TEL973,BB,BB-14,50.18,-48.4699999999999,2010-07-13,13,7,2010,08:24:00,Summer,T1589,,1000.0,0.263,4.139,0.526,8.278,,39973,39973048.0,363463.0,363472.0
TEL973,BB,BB-13,50.0,-49.0,2010-07-13,13,7,2010,12:57:00,Summer,T1590,,1000.0,0.103,1.524,0.206,3.048,,39973,39973048.0,363473.0,363482.0
TEL973,BB,BB-12,49.85,-49.5,2010-07-13,13,7,2010,17:39:00,Summer,T1591,,1000.0,0.134,2.72,0.268,5.44,,39973,39973048.0,363483.0,363492.0
TEL973,BB,BB-11,49.68,-50.02,2010-07-13,13,7,2010,21:38:00,Summer,T1592,,586.0,0.086,2.702,0.172,5.404,,39973,39973048.0,363493.0,363502.0
TEL973,BB,BB-10,49.52,-50.53,2010-07-14,14,7,2010,01:00:00,Summer,T1593,,320.0,0.23,2.742,0.46,5.484,,39973,39973048.0,363522.0,363511.0
TEL973,BB,BB-08,49.28,-51.28,2010-07-14,14,7,2010,05:59:00,Summer,T1594,,310.0,0.175,2.256,0.35,4.512,,39973,39973048.0,363513.0,363512.0
TEL973,BB,BB-06,49.1,-51.8299999999999,2010-07-14,14,7,2010,09:25:00,Summer,T1595,,280.0,0.135,1.608,0.27,3.216,,39973,39973048.0,363523.0,363532.0
TEL973,BB,BB-04,48.92,-52.3999999999999,2010-07-14,14,7,2010,12:55:00,Summer,T1596,,335.0,0.156,2.65,0.312,5.3,,39973,39973048.0,363533.0,363542.0
TEL973,BB,BB-03,48.8299999999999,-52.6499999999999,2010-07-14,14,7,2010,15:06:00,Summer,T1597,,246.0,0.144,1.583,0.288,3.166,,39973,39973048.0,363543.0,363552.0
TEL973,BB,BB-01,48.7299999999999,-52.9699999999999,2010-07-14,14,7,2010,17:33:00,Summer,T1598,,90.0,0.056,0.274,0.112,0.548,,39973,39973048.0,363553.0,363560.0
TEL973,SI,SI-02,53.3333333333333,-55.5,2010-07-15,15,7,2010,22:34:00,Summer,T1599,,125.0,0.015,0.771,0.03,1.542,,39973,39973048.0,363564.0,363572.0
TEL973,SI,SI-04,53.5333333333333,-55.145,2010-07-16,16,7,2010,01:24:00,Summer,T1600,,203.0,0.086,3.3,0.172,6.6,,39973,39973048.0,363612.0,363581.0
TEL973,SI,SI-06,53.7566666666666,-54.7766666666666,2010-07-16,16,7,2010,04:40:00,Summer,T1601,,155.0,0.069,1.457,0.138,2.914,,39973,39973048.0,363582.0,363590.0
TEL973,SI,SI-08,54.0816666666666,-54.2166666666666,2010-07-16,16,7,2010,09:05:00,Summer,T1602,,180.0,0.098,2.829,0.196,5.658,,39973,39973048.0,363591.0,363600.0
TEL973,SI,SI-09,54.2,-54.0,2010-07-16,16,7,2010,11:05:00,Summer,T1603,,200.0,0.044,4.236,0.088,8.472,,39973,39973048.0,363601.0,363610.0
TEL973,SI,SI-10,54.3549999999999,-53.7333333333333,2010-07-16,16,7,2010,13:15:00,Summer,T1604,,225.0,0.072,1.753,0.144,3.506,,39973,39973048.0,363611.0,363621.0
